t,Sensor T [K],Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.]
1560276109.8477037,+005.76,+1.5685,+009.37,+1.4385,0,000
1560276131.8731108,+005.76,+1.5685,+009.36,+1.4387,0,000
1560276153.8979425,+005.76,+1.5685,+009.35,+1.4389,0,000
1560276175.9229944,+005.76,+1.5685,+009.35,+1.4391,0,000
1560276197.9481275,+005.76,+1.5685,+009.34,+1.4393,0,000
1560276219.9730504,+005.76,+1.5685,+009.33,+1.4396,0,000
1560276241.9986727,+005.76,+1.5685,+009.32,+1.4398,0,000
1560276264.021432,+005.76,+1.5685,+009.32,+1.4400,0,000
1560276286.04687,+005.76,+1.5685,+009.31,+1.4402,0,000
1560276308.0724893,+005.76,+1.5686,+009.30,+1.4404,0,000
1560276330.0981927,+005.76,+1.5686,+009.29,+1.4406,0,000
1560276352.1238701,+005.76,+1.5686,+009.28,+1.4409,0,000
1560276374.1494932,+005.76,+1.5686,+009.27,+1.4411,0,000
1560276396.1750474,+005.76,+1.5686,+009.27,+1.4413,0,000
1560276418.2006361,+005.76,+1.5686,+009.26,+1.4415,0,000
1560276440.226083,+005.76,+1.5686,+009.25,+1.4417,0,000
1560276462.2517707,+005.76,+1.5686,+009.24,+1.4419,0,000
1560276484.277523,+005.76,+1.5687,+009.24,+1.4421,0,000
1560276506.3030949,+005.76,+1.5687,+009.23,+1.4424,0,000
1560276528.3288455,+005.76,+1.5687,+009.22,+1.4426,0,000
1560276550.3542101,+005.76,+1.5687,+009.21,+1.4428,0,000
1560276572.3797033,+005.76,+1.5687,+009.20,+1.4430,0,000
1560276594.4053838,+005.76,+1.5687,+009.20,+1.4432,0,000
1560276616.428907,+005.76,+1.5687,+009.19,+1.4434,0,000
1560276638.4541698,+005.76,+1.5687,+009.18,+1.4436,0,000
1560276660.4797645,+005.76,+1.5687,+009.17,+1.4438,0,000
1560276682.5053625,+005.76,+1.5687,+009.17,+1.4440,0,000
1560276704.5310428,+005.75,+1.5687,+009.16,+1.4442,0,000
1560276726.5566173,+005.75,+1.5687,+009.15,+1.4445,0,000
1560276748.5820818,+005.75,+1.5687,+009.14,+1.4447,0,000
1560276770.6077435,+005.75,+1.5687,+009.13,+1.4449,0,000
1560276792.6331766,+005.75,+1.5687,+009.13,+1.4451,0,000
1560276814.658703,+005.75,+1.5688,+009.12,+1.4453,0,000
1560276836.6843154,+005.75,+1.5688,+009.11,+1.4455,0,000
1560276858.7097678,+005.75,+1.5688,+009.10,+1.4457,0,000
1560276880.7352018,+005.75,+1.5688,+009.10,+1.4459,0,000
1560276902.7608483,+005.75,+1.5688,+009.09,+1.4461,0,000
1560276924.7862475,+005.75,+1.5688,+009.08,+1.4463,0,000
1560276946.8119237,+005.75,+1.5688,+009.07,+1.4465,0,000
1560276968.8375132,+005.75,+1.5688,+009.07,+1.4468,0,000
1560276990.8628218,+005.75,+1.5688,+009.06,+1.4470,0,000
1560277012.8884432,+005.75,+1.5688,+009.05,+1.4472,0,000
1560277034.913597,+005.75,+1.5688,+009.04,+1.4474,0,000
1560277056.9392626,+005.75,+1.5688,+009.03,+1.4476,0,000
1560277078.9652684,+005.75,+1.5688,+009.03,+1.4478,0,000
1560277100.9909484,+005.75,+1.5688,+009.02,+1.4480,0,000
1560277123.0159636,+005.75,+1.5688,+009.01,+1.4482,0,000
1560277145.041813,+005.75,+1.5688,+009.01,+1.4484,0,000
1560277167.0674047,+005.75,+1.5688,+009.00,+1.4486,0,000
1560277189.0933712,+005.75,+1.5688,+008.99,+1.4488,0,000
1560277211.1188874,+005.75,+1.5688,+008.99,+1.4490,0,000
1560277233.1445744,+005.75,+1.5688,+008.98,+1.4492,0,000
1560277255.170371,+005.75,+1.5689,+008.98,+1.4494,0,000
1560277277.1961632,+005.75,+1.5689,+008.97,+1.4496,0,000
1560277299.2220228,+005.75,+1.5689,+008.97,+1.4498,0,000
1560277321.2478802,+005.75,+1.5689,+008.96,+1.4500,0,000
1560277343.2736213,+005.75,+1.5689,+008.95,+1.4502,0,000
1560277365.2995434,+005.75,+1.5689,+008.95,+1.4504,0,000
1560277387.3253987,+005.75,+1.5689,+008.94,+1.4506,0,000
1560277409.3509,+005.75,+1.5689,+008.94,+1.4508,0,000
1560277431.3768098,+005.75,+1.5689,+008.93,+1.4510,0,000
1560277453.4023156,+005.75,+1.5689,+008.93,+1.4512,0,000
1560277475.4277287,+005.75,+1.5689,+008.92,+1.4514,0,000
1560277497.4536293,+005.75,+1.5689,+008.92,+1.4516,0,000
1560277519.4794304,+005.75,+1.5689,+008.91,+1.4518,0,000
1560277541.5052798,+005.75,+1.5690,+008.91,+1.4520,0,000
1560277563.5310404,+005.75,+1.5690,+008.90,+1.4522,0,000
1560277585.5567977,+005.75,+1.5690,+008.90,+1.4524,0,000
1560277607.582642,+005.75,+1.5690,+008.89,+1.4526,0,000
1560277629.6083531,+005.75,+1.5690,+008.88,+1.4528,0,000
1560277651.63394,+005.75,+1.5690,+008.88,+1.4530,0,000
1560277673.6598754,+005.75,+1.5691,+008.87,+1.4532,0,000
1560277695.6854875,+005.74,+1.5691,+008.87,+1.4534,0,000
1560277717.7112756,+005.74,+1.5691,+008.86,+1.4536,0,000
1560277739.7371705,+005.74,+1.5691,+008.86,+1.4538,0,000
1560277761.7609465,+005.74,+1.5691,+008.85,+1.4540,0,000
1560277783.7868304,+005.74,+1.5691,+008.85,+1.4542,0,000
1560277805.8126454,+005.74,+1.5691,+008.84,+1.4544,0,000
1560277827.8377514,+005.74,+1.5691,+008.84,+1.4546,0,000
1560277849.8635712,+005.74,+1.5691,+008.83,+1.4548,0,000
1560277871.8881724,+005.74,+1.5691,+008.83,+1.4550,0,000
1560277893.9138708,+005.74,+1.5691,+008.82,+1.4552,0,000
1560277915.937066,+005.74,+1.5691,+008.82,+1.4553,0,000
1560277937.96275,+005.74,+1.5691,+008.81,+1.4555,0,000
1560277959.9876668,+005.74,+1.5691,+008.81,+1.4557,0,000
1560277982.0134535,+005.74,+1.5691,+008.80,+1.4559,0,000
1560278004.0363464,+005.74,+1.5691,+008.80,+1.4561,0,000
1560278026.062012,+005.74,+1.5691,+008.79,+1.4563,0,000
1560278048.087654,+005.74,+1.5691,+008.79,+1.4565,0,000
1560278070.11329,+005.74,+1.5691,+008.78,+1.4567,0,000
1560278092.138929,+005.74,+1.5691,+008.77,+1.4569,0,000
1560278114.1643593,+005.74,+1.5691,+008.77,+1.4571,0,000
1560278136.190002,+005.74,+1.5691,+008.76,+1.4573,0,000
1560278158.2156773,+005.74,+1.5691,+008.76,+1.4574,0,000
1560278180.2411647,+005.74,+1.5691,+008.75,+1.4576,0,000
1560278202.266822,+005.74,+1.5691,+008.75,+1.4578,0,000
1560278224.2924287,+005.74,+1.5691,+008.74,+1.4580,0,000
1560278246.3180058,+005.74,+1.5691,+008.74,+1.4582,0,000
1560278268.3436527,+005.74,+1.5691,+008.73,+1.4584,0,000
1560278290.3689423,+005.74,+1.5691,+008.73,+1.4586,0,000
1560278312.394434,+005.74,+1.5691,+008.72,+1.4588,0,000
1560278334.420062,+005.74,+1.5691,+008.72,+1.4589,0,000
1560278356.444878,+005.74,+1.5691,+008.71,+1.4591,0,000
1560278378.4705226,+005.74,+1.5691,+008.71,+1.4593,0,000
1560278400.4961352,+005.74,+1.5691,+008.70,+1.4595,0,000
1560278422.521726,+005.74,+1.5692,+008.70,+1.4597,0,000
1560278444.5473778,+005.74,+1.5692,+008.69,+1.4599,0,000
1560278466.5729475,+005.74,+1.5692,+008.69,+1.4601,0,000
1560278488.5984445,+005.74,+1.5692,+008.68,+1.4602,0,000
1560278510.62398,+005.74,+1.5692,+008.68,+1.4604,0,000
1560278532.6495268,+005.74,+1.5692,+008.67,+1.4606,0,000
1560278554.6751688,+005.74,+1.5692,+008.67,+1.4608,0,000
1560278576.7008595,+005.74,+1.5692,+008.66,+1.4610,0,000
1560278598.7263072,+005.74,+1.5692,+008.66,+1.4611,0,000
1560278620.7519271,+005.74,+1.5692,+008.65,+1.4613,0,000
1560278642.7775733,+005.74,+1.5692,+008.65,+1.4615,0,000
1560278664.8030102,+005.74,+1.5692,+008.64,+1.4617,0,000
1560278686.8286352,+005.74,+1.5692,+008.64,+1.4619,0,000
1560278708.8543131,+005.74,+1.5692,+008.64,+1.4621,0,000
1560278730.8798082,+005.74,+1.5692,+008.63,+1.4622,0,000
1560278752.9055088,+005.74,+1.5692,+008.63,+1.4624,0,000
1560278774.9277198,+005.74,+1.5692,+008.62,+1.4626,0,000
1560278796.9534278,+005.74,+1.5692,+008.62,+1.4628,0,000
1560278818.9791412,+005.74,+1.5692,+008.61,+1.4630,0,000
1560278841.004756,+005.74,+1.5692,+008.61,+1.4631,0,000
1560278863.0304887,+005.74,+1.5692,+008.60,+1.4633,0,000
1560278885.0561957,+005.74,+1.5692,+008.60,+1.4635,0,000
1560278907.0817707,+005.74,+1.5693,+008.59,+1.4637,0,000
1560278929.1074347,+005.74,+1.5693,+008.59,+1.4638,0,000
1560278951.1330132,+005.74,+1.5693,+008.58,+1.4640,0,000
1560278973.1585932,+005.74,+1.5693,+008.58,+1.4642,0,000
1560278995.184279,+005.74,+1.5693,+008.57,+1.4644,0,000
1560279017.2098007,+005.74,+1.5693,+008.57,+1.4645,0,000
1560279039.235455,+005.74,+1.5693,+008.56,+1.4647,0,000
1560279061.2611332,+005.74,+1.5693,+008.56,+1.4649,0,000
1560279083.286652,+005.74,+1.5693,+008.55,+1.4651,0,000
1560279105.312284,+005.74,+1.5693,+008.55,+1.4652,0,000
1560279127.33796,+005.74,+1.5693,+008.54,+1.4654,0,000
1560279149.3634079,+005.74,+1.5693,+008.54,+1.4656,0,000
1560279171.389131,+005.74,+1.5693,+008.54,+1.4658,0,000
1560279193.4145944,+005.74,+1.5693,+008.53,+1.4659,0,000
1560279215.4402606,+005.74,+1.5693,+008.53,+1.4661,0,000
1560279237.465947,+005.74,+1.5693,+008.52,+1.4663,0,000
1560279259.491428,+005.74,+1.5694,+008.52,+1.4665,0,000
1560279281.5171378,+005.74,+1.5694,+008.51,+1.4666,0,000
1560279303.54273,+005.74,+1.5694,+008.51,+1.4668,0,000
1560279325.568189,+005.74,+1.5694,+008.50,+1.4670,0,000
1560279347.5938401,+005.74,+1.5694,+008.50,+1.4671,0,000
1560279369.6193924,+005.74,+1.5694,+008.49,+1.4673,0,000
1560279391.6449494,+005.74,+1.5694,+008.49,+1.4675,0,000
1560279413.6705937,+005.74,+1.5694,+008.48,+1.4676,0,000
1560279435.6961827,+005.74,+1.5694,+008.48,+1.4678,0,000
1560279457.7218373,+005.74,+1.5694,+008.48,+1.4680,0,000
1560279479.7471209,+005.74,+1.5694,+008.47,+1.4681,0,000
1560279501.7716093,+005.74,+1.5694,+008.47,+1.4683,0,000
1560279523.7973201,+005.74,+1.5694,+008.46,+1.4685,0,000
1560279545.821027,+005.74,+1.5694,+008.46,+1.4686,0,000
1560279567.8464816,+005.74,+1.5694,+008.45,+1.4688,0,000
1560279589.8721306,+005.74,+1.5694,+008.45,+1.4690,0,000
1560279611.897482,+005.74,+1.5694,+008.44,+1.4691,0,000
1560279633.92182,+005.74,+1.5694,+008.44,+1.4693,0,000
1560279655.9467046,+005.74,+1.5694,+008.43,+1.4695,0,000
1560279677.9700031,+005.74,+1.5694,+008.43,+1.4696,0,000
1560279699.9954746,+005.74,+1.5694,+008.43,+1.4698,0,000
1560279722.021058,+005.74,+1.5694,+008.42,+1.4700,0,000
1560279744.0448277,+005.74,+1.5694,+008.42,+1.4701,0,000
1560279766.070384,+005.74,+1.5694,+008.41,+1.4703,0,000
1560279788.093577,+005.74,+1.5694,+008.41,+1.4705,0,000
1560279810.1191385,+005.74,+1.5694,+008.40,+1.4706,0,000
1560279832.1449094,+005.74,+1.5694,+008.40,+1.4708,0,000
1560279854.1705096,+005.74,+1.5694,+008.40,+1.4709,0,000
1560279876.1957836,+005.73,+1.5695,+008.39,+1.4711,0,000
1560279898.2215362,+005.73,+1.5695,+008.39,+1.4713,0,000
1560279920.2470393,+005.73,+1.5695,+008.38,+1.4714,0,000
1560279942.272774,+005.73,+1.5695,+008.38,+1.4716,0,000
1560279964.2976918,+005.73,+1.5695,+008.37,+1.4717,0,000
1560279986.3215787,+005.73,+1.5695,+008.37,+1.4719,0,000
1560280008.347289,+005.73,+1.5695,+008.36,+1.4721,0,000
1560280030.372698,+005.73,+1.5695,+008.36,+1.4722,0,000
1560280052.398249,+005.73,+1.5695,+008.36,+1.4724,0,000
1560280074.423792,+005.73,+1.5695,+008.35,+1.4725,0,000
1560280096.4494677,+005.74,+1.5694,+008.35,+1.4727,0,000
1560280118.4751134,+005.73,+1.5695,+008.34,+1.4729,0,000
1560280140.500709,+005.73,+1.5695,+008.34,+1.4730,0,000
1560280162.5256217,+005.73,+1.5695,+008.33,+1.4732,0,000
1560280184.549584,+005.73,+1.5695,+008.33,+1.4733,0,000
1560280206.5751793,+005.73,+1.5695,+008.33,+1.4735,0,000
1560280228.6006913,+005.73,+1.5695,+008.32,+1.4736,0,000
1560280250.6263673,+005.73,+1.5695,+008.32,+1.4738,0,000
1560280272.6517494,+005.73,+1.5695,+008.31,+1.4739,0,000
1560280294.675721,+005.73,+1.5695,+008.31,+1.4741,0,000
1560280316.700385,+005.73,+1.5696,+008.31,+1.4743,0,000
1560280338.724942,+005.73,+1.5696,+008.30,+1.4744,0,000
1560280360.7477136,+005.73,+1.5696,+008.30,+1.4746,0,000
1560280382.7711499,+005.73,+1.5697,+008.29,+1.4747,0,000
1560280404.7967048,+005.73,+1.5697,+008.29,+1.4749,0,000
1560280426.8222404,+005.73,+1.5697,+008.28,+1.4750,0,000
1560280448.8477187,+005.73,+1.5697,+008.28,+1.4752,0,000
1560280470.8731704,+005.73,+1.5697,+008.28,+1.4753,0,000
1560280492.8981984,+005.73,+1.5697,+008.27,+1.4755,0,000
1560280514.9236946,+005.73,+1.5697,+008.27,+1.4756,0,000
1560280536.9482882,+005.73,+1.5697,+008.26,+1.4758,0,000
1560280558.973844,+005.73,+1.5697,+008.26,+1.4759,0,000
1560280581.0009782,+005.73,+1.5697,+008.26,+1.4761,0,000
1560280603.02551,+005.73,+1.5697,+008.25,+1.4762,0,000
1560280625.0509064,+005.73,+1.5697,+008.25,+1.4764,0,000
1560280647.0756762,+005.73,+1.5697,+008.24,+1.4765,0,000
1560280669.1016777,+005.73,+1.5698,+008.24,+1.4767,0,000
1560280691.1269548,+005.73,+1.5698,+008.24,+1.4768,0,000
1560280713.1524515,+005.73,+1.5698,+008.23,+1.4770,0,000
1560280735.1780536,+005.73,+1.5697,+008.23,+1.4771,0,000
1560280757.2033637,+005.73,+1.5697,+008.23,+1.4772,0,000
1560280779.228941,+005.73,+1.5697,+008.22,+1.4774,0,000
1560280801.254518,+005.73,+1.5697,+008.22,+1.4775,0,000
1560280823.2799368,+005.73,+1.5697,+008.21,+1.4777,0,000
1560280845.305556,+005.73,+1.5697,+008.21,+1.4778,0,000
1560280867.3310552,+005.73,+1.5697,+008.21,+1.4780,0,000
1560280889.3563902,+005.73,+1.5697,+008.20,+1.4781,0,000
1560280911.3818698,+005.73,+1.5697,+008.20,+1.4783,0,000
1560280933.4070315,+005.73,+1.5697,+008.19,+1.4784,0,000
1560280955.4323516,+005.73,+1.5697,+008.19,+1.4785,0,000
1560280977.4577982,+005.73,+1.5697,+008.19,+1.4787,0,000
1560280999.4831662,+005.73,+1.5697,+008.18,+1.4788,0,000
1560281021.5088365,+005.73,+1.5697,+008.18,+1.4790,0,000
1560281043.5342376,+005.73,+1.5697,+008.17,+1.4791,0,000
1560281065.559767,+005.73,+1.5697,+008.17,+1.4792,0,000
1560281087.5853245,+005.73,+1.5697,+008.17,+1.4794,0,000
1560281109.6108654,+005.73,+1.5697,+008.16,+1.4795,0,000
1560281131.6361642,+005.73,+1.5697,+008.16,+1.4797,0,000
1560281153.661563,+005.73,+1.5697,+008.16,+1.4798,0,000
1560281175.6869462,+005.73,+1.5697,+008.15,+1.4799,0,000
1560281197.7124736,+005.73,+1.5697,+008.15,+1.4801,0,000
1560281219.7376907,+005.73,+1.5697,+008.14,+1.4802,0,000
1560281241.762935,+005.73,+1.5697,+008.14,+1.4804,0,000
1560281263.7883224,+005.73,+1.5697,+008.14,+1.4805,0,000
1560281285.8137164,+005.73,+1.5697,+008.13,+1.4806,0,000
1560281307.8390539,+005.73,+1.5697,+008.13,+1.4808,0,000
1560281329.8637302,+005.73,+1.5697,+008.13,+1.4809,0,000
1560281351.8892355,+005.73,+1.5697,+008.12,+1.4810,0,000
1560281373.9147444,+005.73,+1.5698,+008.12,+1.4812,0,000
1560281395.9397206,+005.73,+1.5698,+008.12,+1.4813,0,000
1560281417.9653592,+005.73,+1.5698,+008.11,+1.4814,0,000
1560281439.9910703,+005.73,+1.5698,+008.11,+1.4816,0,000
1560281462.0167165,+005.73,+1.5698,+008.10,+1.4817,0,000
1560281484.0413642,+005.73,+1.5698,+008.10,+1.4818,0,000
1560281506.0669084,+005.73,+1.5698,+008.10,+1.4820,0,000
1560281528.0925703,+005.73,+1.5698,+008.09,+1.4821,0,000
1560281550.1181307,+005.72,+1.5698,+008.09,+1.4822,0,000
1560281572.1437523,+005.72,+1.5698,+008.09,+1.4824,0,000
1560281594.1691983,+005.73,+1.5698,+008.08,+1.4825,0,000
1560281616.1948147,+005.73,+1.5698,+008.08,+1.4826,0,000
1560281638.2204711,+005.73,+1.5698,+008.08,+1.4828,0,000
1560281660.24584,+005.72,+1.5698,+008.07,+1.4829,0,000
1560281682.2715657,+005.72,+1.5699,+008.07,+1.4830,0,000
1560281704.2971957,+005.72,+1.5699,+008.06,+1.4832,0,000
1560281726.3227818,+005.72,+1.5699,+008.06,+1.4833,0,000
1560281748.3464053,+005.72,+1.5699,+008.06,+1.4834,0,000
1560281770.3718412,+005.72,+1.5699,+008.05,+1.4836,0,000
1560281792.397597,+005.72,+1.5699,+008.05,+1.4837,0,000
1560281814.4232883,+005.72,+1.5699,+008.05,+1.4838,0,000
1560281836.448898,+005.72,+1.5699,+008.04,+1.4839,0,000
1560281858.4745529,+005.72,+1.5699,+008.04,+1.4841,0,000
1560281880.500065,+005.72,+1.5699,+008.04,+1.4842,0,000
1560281902.525567,+005.72,+1.5700,+008.03,+1.4843,0,000
1560281924.5512836,+005.72,+1.5700,+008.03,+1.4844,0,000
1560281946.5769224,+005.72,+1.5701,+008.03,+1.4846,0,000
1560281968.6024003,+005.72,+1.5702,+008.02,+1.4847,0,000
1560281990.6280413,+005.71,+1.5702,+008.02,+1.4848,0,000
1560282012.6534202,+005.71,+1.5703,+008.02,+1.4850,0,000
1560282034.6789732,+005.71,+1.5703,+008.01,+1.4851,0,000
1560282056.704683,+005.71,+1.5704,+008.01,+1.4852,0,000
1560282078.730243,+005.71,+1.5704,+008.01,+1.4853,0,000
1560282100.7558267,+005.71,+1.5705,+008.00,+1.4855,0,000
1560282122.7815738,+005.71,+1.5705,+008.00,+1.4856,0,000
1560282144.807137,+005.71,+1.5705,+008.00,+1.4857,0,000
1560282166.8329015,+005.70,+1.5706,+007.99,+1.4858,0,000
1560282188.8586166,+005.70,+1.5706,+007.99,+1.4860,0,000
1560282210.8842206,+005.70,+1.5706,+007.99,+1.4861,0,000
1560282232.9099636,+005.70,+1.5706,+007.98,+1.4862,0,000
1560282254.932204,+005.70,+1.5706,+007.98,+1.4863,0,000
1560282276.9579058,+005.70,+1.5706,+007.98,+1.4865,0,000
1560282298.9836407,+005.70,+1.5706,+007.97,+1.4866,0,000
1560282321.0083516,+005.70,+1.5707,+007.97,+1.4867,0,000
1560282343.0341046,+005.70,+1.5707,+007.97,+1.4868,0,000
1560282365.0590723,+005.70,+1.5707,+007.96,+1.4870,0,000
1560282387.0846133,+005.70,+1.5707,+007.96,+1.4871,0,000
1560282409.1103246,+005.70,+1.5707,+007.96,+1.4872,0,000
1560282431.1358783,+005.70,+1.5707,+007.95,+1.4873,0,000
1560282453.161549,+005.70,+1.5707,+007.95,+1.4875,0,000
1560282475.1872783,+005.70,+1.5707,+007.95,+1.4876,0,000
1560282497.21286,+005.70,+1.5707,+007.94,+1.4877,0,000
1560282519.2385907,+005.70,+1.5707,+007.94,+1.4878,0,000
1560282541.2642977,+005.70,+1.5707,+007.94,+1.4879,0,000
1560282563.2889316,+005.70,+1.5707,+007.93,+1.4881,0,000
1560282585.3143115,+005.70,+1.5707,+007.93,+1.4882,0,000
1560282607.3400714,+005.70,+1.5707,+007.93,+1.4883,0,000
1560282629.365561,+005.70,+1.5707,+007.92,+1.4884,0,000
1560282651.3912017,+005.70,+1.5707,+007.92,+1.4885,0,000
1560282673.4165428,+005.70,+1.5707,+007.92,+1.4886,0,000
1560282695.4420812,+005.70,+1.5707,+007.91,+1.4888,0,000
1560282717.4670863,+005.70,+1.5707,+007.91,+1.4889,0,000
1560282739.4924464,+005.70,+1.5707,+007.91,+1.4890,0,000
1560282761.5179908,+005.70,+1.5707,+007.90,+1.4891,0,000
1560282783.543613,+005.70,+1.5708,+007.90,+1.4892,0,000
1560282805.5693142,+005.70,+1.5708,+007.90,+1.4893,0,000
1560282827.5950668,+005.70,+1.5708,+007.90,+1.4895,0,000
1560282849.6207995,+005.70,+1.5708,+007.89,+1.4896,0,000
1560282871.646442,+005.70,+1.5708,+007.89,+1.4897,0,000
1560282893.6712842,+005.70,+1.5708,+007.89,+1.4898,0,000
1560282915.6960492,+005.70,+1.5708,+007.88,+1.4899,0,000
1560282937.7205918,+005.70,+1.5708,+007.88,+1.4900,0,000
1560282959.7453525,+005.70,+1.5708,+007.88,+1.4902,0,000
1560282981.7690501,+005.70,+1.5708,+007.87,+1.4903,0,000
1560283003.7922597,+005.70,+1.5708,+007.87,+1.4904,0,000
1560283025.8169267,+005.70,+1.5708,+007.87,+1.4905,0,000
1560283047.8410354,+005.70,+1.5707,+007.86,+1.4906,,000
1560283069.8664541,+005.70,,,,0,
1560283091.8918574,+005.70,+1.5708,+007.86,+1.4908,0,000
1560283113.9172993,+005.70,+1.5708,+007.85,+1.4909,0,000
1560283135.9428968,+005.70,+1.5708,+007.85,+1.4911,0,
1560283157.9684217,+005.70,+1.5708,+008.14,+1.4708,1,000
1560283179.9941006,+005.72,+1.5700,+009.11,+1.4446,0,000
1560283202.0195692,+005.73,+1.5697,+009.20,+1.4429,0,000
1560283224.0449555,+005.73,+1.5695,+009.21,+1.4427,0,000
1560283246.0706615,+005.74,+005.74,+009.21,+1.4429,0,000
1560283268.0962985,+005.74,+1.5693,+009.20,+1.4432,0,000
1560283290.1216497,+005.74,+1.5692,+009.19,+1.4435,0,000
1560283312.147044,+005.74,+1.5692,+009.17,+1.4438,0,000
1560283334.1722665,+005.74,+1.5692,+009.16,+1.4441,0,000
1560283356.1978374,+005.74,+1.5692,+009.15,+1.4445,0,000
1560283378.2233698,+005.74,+1.5692,+009.14,+1.4448,0,000
1560283400.2488782,+005.74,+1.5692,+009.13,+1.4451,0,000
1560283422.2733397,+005.74,+1.5693,+009.12,+1.4454,0,000
1560283444.298369,+005.74,+1.5693,+009.11,+1.4457,0,000
1560283466.3235843,+005.74,+1.5693,+009.09,+1.4460,0,000
1560283488.349276,+005.74,+1.5693,+009.08,+1.4463,0,000
1560283510.3732936,+005.74,+1.5693,+009.07,+1.4466,0,000
1560283532.3975544,+005.74,+1.5694,+009.06,+1.4469,0,000
1560283554.420877,+005.74,+1.5694,+009.05,+1.4472,0,000
1560283576.446432,+005.74,+1.5694,+009.04,+1.4475,0,000
1560283598.4720342,+005.74,+1.5693,+009.03,+1.4477,0,000
1560283620.497442,+005.74,+1.5693,+009.02,+1.4480,0,000
1560283642.5228782,+005.74,+1.5693,+009.01,+1.4483,0,000
1560283664.548462,+005.74,+1.5694,+009.00,+1.4486,0,000
1560283686.5740654,+005.74,+1.5694,+008.99,+1.4489,0,000
1560283708.5995219,+005.74,+1.5693,+008.98,+1.4491,0,000
1560283730.6251454,+005.74,+1.5694,+008.98,+1.4494,0,000
1560283752.6505508,+005.74,+1.5694,+008.97,+1.4497,0,000
1560283774.6760385,+005.74,+1.5694,+008.96,+1.4500,0,000
1560283796.7016642,+005.74,+1.5694,+008.95,+1.4502,0,000
1560283818.7270203,+005.74,+1.5694,+008.95,+1.4505,0,000
1560283840.7526581,+005.74,+1.5694,+008.94,+1.4508,0,000
1560283862.7782345,+005.74,+1.5694,+008.93,+1.4511,0,000
1560283884.803631,+005.74,+1.5694,+008.92,+1.4513,0,000
1560283906.8292394,+005.73,+1.5695,+008.92,+1.4516,0,000
1560283928.854816,+005.73,+1.5695,+008.91,+1.4519,0,000
1560283950.8801744,+005.73,+1.5695,+008.90,+1.4521,0,000
1560283972.9057574,+005.73,+1.5695,+008.90,+1.4524,0,000
1560283994.9312222,+005.73,+1.5695,+008.89,+1.4527,0,000
1560284016.9569724,+005.73,+1.5696,+008.88,+1.4529,0,000
1560284038.9827719,+005.73,+1.5696,+008.87,+1.4532,0,000
1560284061.0083237,+005.73,+1.5696,+008.87,+1.4535,0,000
1560284083.0340633,+005.73,+1.5696,+008.86,+1.4537,0,000
1560284105.0597084,+005.73,+1.5696,+008.85,+1.4540,0,000
1560284127.0853465,+005.73,+1.5696,+008.85,+1.4542,0,000
1560284149.1110222,+005.73,+1.5696,+008.84,+1.4545,0,000
1560284171.1365361,+005.73,+1.5697,+008.83,+1.4547,0,000
1560284193.1621735,+005.73,+1.5697,+008.83,+1.4550,0,000
1560284215.1878612,+005.73,+1.5697,+008.82,+1.4553,0,000
1560284237.2134328,+005.73,+1.5697,+008.81,+1.4555,0,000
1560284259.2390175,+005.73,+1.5697,+008.81,+1.4558,0,000
1560284281.2645454,+005.73,+1.5697,+008.80,+1.4560,0,000
1560284303.290098,+005.73,+1.5697,+008.79,+1.4563,0,000
1560284325.3157213,+005.73,+1.5697,+008.78,+1.4565,0,000
1560284347.3414583,+005.73,+1.5697,+008.78,+1.4568,0,000
1560284369.3669424,+005.73,+1.5697,+008.77,+1.4570,0,000
1560284391.39243,+005.73,+1.5697,+008.76,+1.4573,0,000
1560284413.4177885,+005.73,+1.5697,+008.76,+1.4575,0,000
1560284435.4434268,+005.73,+1.5697,+008.75,+1.4578,0,000
