t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.]
1560344825.2907784,+1.5278,+001.39,+1.7431,0,000
1560344843.311726,+1.5278,+001.39,+1.7432,0,000
1560344861.332807,+1.5278,+001.39,+1.7432,0,000
1560344879.354039,+1.5278,+001.39,+1.7431,0,000
1560344897.3750725,+1.5278,+001.39,+1.7431,0,000
1560344915.3963633,+1.5278,+001.39,+1.7432,0,000
1560344933.416477,+1.5278,+001.39,+1.7431,0,000
1560344951.4368308,+1.5278,+001.39,+1.7431,0,000
1560344969.457832,+1.5278,+001.39,+1.7431,0,000
1560344987.4788892,+1.5278,+001.39,+1.7431,0,000
1560345005.4999201,+1.5278,+001.39,+1.7431,0,000
1560345023.5209844,+1.5278,+001.39,+1.7431,0,000
1560345041.5417702,+1.5278,+001.39,+1.7431,0,000
1560345059.5612512,+1.5278,+001.39,+1.7431,0,000
1560345077.5802872,+1.5278,+001.39,+1.7432,0,000
1560345095.6017,+1.5278,+001.39,+1.7431,0,000
1560345113.623118,+1.5278,+001.39,+1.7431,0,000
1560345131.6436868,+1.5278,+001.39,+1.7431,0,000
1560345149.6648226,+1.5278,+001.39,+1.7432,0,000
1560345167.6860578,+1.5278,+001.39,+1.7431,0,000
1560345185.707239,+1.5278,+001.39,+1.7431,0,000
1560345203.7282531,+1.5278,+001.39,+1.7431,0,000
1560345221.7496154,+1.5278,+001.39,+1.7431,0,000
1560345239.769737,+1.5278,+001.39,+1.7431,0,000
1560345257.7889438,+1.5278,+001.39,+1.7431,0,000
1560345275.8084757,+1.5278,+001.39,+1.7431,0,000
1560345293.8298616,+1.5278,+001.39,+1.7431,0,000
1560345311.8508425,+1.5278,+001.39,+1.7431,0,000
1560345329.8719258,+1.5278,+001.39,+1.7431,0,000
1560345347.8933194,+1.5278,+001.39,+1.7432,0,000
1560345365.9136214,+1.5278,+001.39,+1.7431,0,000
1560345383.933237,+1.5278,+001.39,+1.7431,0,000
1560345401.9545314,+1.5278,+001.39,+1.7431,0,000
1560345419.9758704,+1.5278,+001.39,+1.7431,0,000
1560345437.9969106,+1.5278,+001.39,+1.7432,0,000
1560345456.0172098,+1.5278,+001.39,+1.7431,0,000
1560345474.0384033,+1.5278,+001.39,+1.7431,0,000
1560345492.0595818,+1.5277,+001.39,+1.7431,0,000
1560345510.080494,+1.5277,+001.39,+1.7431,0,000
1560345528.1017873,+1.5277,+001.39,+1.7431,0,000
1560345546.122954,+1.5277,+001.39,+1.7431,0,000
1560345564.1437008,+1.5277,+001.39,+1.7431,0,000
1560345582.1650581,+1.5277,+001.39,+1.7431,0,000
1560345600.1853342,+1.5277,+001.39,+1.7431,0,000
1560345618.2062016,+1.5277,+001.39,+1.7431,0,000
1560345636.2276413,+1.5277,+001.39,+1.7431,0,000
1560345654.249194,+1.5277,+001.39,+1.7432,0,000
1560345672.2704525,+1.5277,+001.39,+1.7431,0,000
1560345690.291771,+1.5277,+001.39,+1.7431,0,000
1560345708.3129966,+1.5277,+001.39,+1.7431,0,000
1560345726.334237,+1.5277,+001.39,+1.7431,0,000
1560345744.3552387,+1.5277,+001.39,+1.7431,0,000
1560345762.3764882,+1.5277,+001.39,+1.7431,0,000
1560345780.3976114,+1.5277,+001.39,+1.7431,0,000
1560345798.417576,+1.5277,+001.39,+1.7431,0,000
1560345816.438872,+1.5277,+001.39,+1.7431,0,000
1560345834.4603379,+1.5277,+001.39,+1.7431,0,000
1560345852.4810402,+1.5278,+001.39,+1.7431,0,000
1560345870.502361,+1.5278,+001.39,+1.7431,0,000
1560345888.5237648,+1.5278,+001.39,+1.7431,0,000
1560345906.5449233,+1.5277,+001.39,+1.7432,0,000
1560345924.5659106,+1.5277,+001.39,+1.7431,0,000
1560345942.58728,+1.5277,+001.39,+1.7431,0,000
1560345960.6084404,+1.5278,+001.39,+1.7431,0,000
1560345978.6296585,+1.5278,+001.39,+1.7431,0,000
1560345996.649578,+1.5278,+001.39,+1.7431,0,000
1560346014.670905,+1.5278,+001.39,+1.7432,0,000
1560346032.692138,+1.5278,+001.39,+1.7431,0,000
1560346050.7133393,+1.5278,+001.39,+1.7431,0,000
1560346068.7344868,+1.5278,+001.39,+1.7431,0,000
1560346086.755655,+1.5278,+001.39,+1.7431,0,000
1560346104.776468,+1.5278,+001.39,+1.7431,0,000
1560346122.7976346,+1.5278,+001.39,+1.7431,0,000
1560346140.8186715,+1.5278,+001.39,+1.7432,0,000
1560346158.8396766,+1.5278,+001.39,+1.7432,0,000
1560346176.8609924,+1.5277,+001.39,+1.7431,0,000
1560346194.8823032,+1.5277,+001.39,+1.7431,0,000
1560346212.9029982,+1.5277,+001.39,+1.7431,0,000
1560346230.9235525,+1.5277,+001.39,+1.7431,0,000
1560346248.9439034,+1.5277,+001.39,+1.7431,0,000
1560346266.9649694,+1.5277,+001.39,+1.7431,0,000
1560346284.9858043,+1.5276,+001.39,+1.7431,0,000
1560346303.0065458,+1.5276,+001.39,+1.7431,0,000
1560346321.0258133,+1.5276,+001.39,+1.7431,0,000
1560346339.0467093,+1.5276,+001.39,+1.7431,0,000
1560346357.0679147,+1.5276,+001.39,+1.7431,0,000
1560346375.0892363,+1.5276,+001.39,+1.7431,0,000
1560346393.1095812,+1.5276,+001.39,+1.7431,0,000
1560346411.1307836,+1.5276,+001.39,+1.7431,0,000
1560346429.1518326,+1.5276,+001.39,+1.7431,0,000
1560346447.1730208,+1.5276,+001.39,+1.7432,0,000
1560346465.1939232,+1.5276,+001.39,+1.7431,0,000
1560346483.2151275,+1.5276,+001.39,+1.7431,0,000
1560346501.2364402,+1.5276,+001.39,+1.7431,0,000
1560346519.2576125,+1.5276,+001.39,+1.7431,0,000
1560346537.278783,+1.5276,+001.39,+1.7431,0,000
1560346555.299655,+1.5277,+001.39,+1.7431,0,000
1560346573.3204713,+1.5277,+001.39,+1.7431,0,000
1560346591.341725,+1.5277,+001.39,+1.7431,0,000
1560346609.36292,+1.5277,+001.39,+1.7431,0,000
1560346627.3843644,+1.5277,+001.39,+1.7431,0,000
1560346645.4055293,+1.5277,+001.39,+1.7432,0,000
1560346663.426659,+1.5277,+001.39,+1.7432,0,000
1560346681.4478457,+1.5277,+001.39,+1.7431,0,000
1560346699.4689455,+1.5277,+001.39,+1.7431,0,000
1560346717.4902627,+1.5277,+001.39,+1.7431,0,000
1560346735.5116532,+1.5277,+001.39,+1.7431,0,000
1560346753.5327766,+1.5278,+001.39,+1.7431,0,000
1560346771.5541308,+1.5278,+001.39,+1.7431,0,000
1560346789.5755422,+1.5278,+001.39,+1.7431,0,000
1560346807.597034,+1.5278,+001.39,+1.7431,0,000
1560346825.6182218,+1.5278,+001.39,+1.7431,0,000
1560346843.6396644,+1.5278,+001.39,+1.7431,0,000
1560346861.6610332,+1.5278,+001.39,+1.7431,0,000
1560346879.6822572,+1.5278,+001.39,+1.7432,0,000
1560346897.703443,+1.5277,+001.39,+1.7431,0,000
1560346915.7245212,+1.5277,+001.39,+1.7431,0,000
1560346933.7448885,+1.5277,+001.39,+1.7432,0,000
1560346951.7660441,+1.5277,+001.39,+1.7431,0,000
1560346969.787148,+1.5277,+001.39,+1.7431,0,000
1560346987.8083136,+1.5277,+001.39,+1.7431,0,000
1560347005.8293495,+1.5277,+001.39,+1.7431,0,000
1560347023.8505344,+1.5277,+001.39,+1.7431,0,000
1560347041.8713827,+1.5277,+001.39,+1.7431,0,000
1560347059.8920798,+1.5277,+001.39,+1.7431,0,000
1560347077.913017,+1.5277,+001.39,+1.7431,0,000
1560347095.9342425,+1.5277,+001.39,+1.7431,0,000
1560347113.954834,+1.5277,+001.39,+1.7431,0,000
1560347131.9757726,+1.5277,+001.39,+1.7431,0,000
1560347149.996981,+1.5277,+001.39,+1.7432,0,000
1560347168.0181978,+1.5277,+001.39,+1.7432,0,000
1560347186.0393186,+1.5277,+001.39,+1.7431,0,000
1560347204.0606115,+1.5277,+001.39,+1.7431,0,000
1560347222.0819108,+1.5277,+001.39,+1.7431,0,000
1560347240.1029747,+1.5277,+001.39,+1.7431,0,000
1560347258.1243227,+1.5277,+001.39,+1.7431,0,000
1560347276.1457367,+1.5277,+001.39,+1.7431,0,000
1560347294.1666882,+1.5277,+001.39,+1.7432,0,000
1560347312.1880248,+1.5277,+001.39,+1.7431,0,000
1560347330.20927,+1.5277,+001.39,+1.7431,0,000
1560347348.2302387,+1.5277,+001.39,+1.7432,0,000
1560347366.2513201,+1.5277,+001.39,+1.7432,0,000
1560347384.2725008,+1.5277,+001.39,+1.7431,0,000
1560347402.293746,+1.5277,+001.39,+1.7431,0,000
1560347420.314771,+1.5277,+001.39,+1.7431,0,000
1560347438.3357854,+1.5277,+001.39,+1.7432,0,000
1560347456.357159,+1.5277,+001.39,+1.7432,0,000
1560347474.378044,+1.5277,+001.39,+1.7431,0,000
1560347492.3991895,+1.5277,+001.39,+1.7431,0,000
1560347510.4200213,+1.5277,+001.39,+1.7431,0,000
1560347528.4412313,+1.5277,+001.39,+1.7431,0,000
1560347546.4624693,+1.5277,+001.39,+1.7432,0,000
1560347564.4835737,+1.5277,+001.39,+1.7431,0,000
1560347582.5048308,+1.5277,+001.39,+1.7432,0,000
1560347600.5257232,+1.5277,+001.39,+1.7431,0,000
1560347618.5469072,+1.5277,+001.39,+1.7432,0,000
1560347636.568074,+1.5277,+001.39,+1.7431,0,000
1560347654.5889444,+1.5277,+001.39,+1.7432,0,000
1560347672.6100075,+1.5277,+001.39,+1.7432,0,000
1560347690.6310985,+1.5277,+001.39,+1.7431,0,000
1560347708.652319,+1.5277,+001.39,+1.7432,0,000
1560347726.6733053,+1.5277,+001.39,+1.7432,0,000
1560347744.6944728,+1.5277,+001.39,+1.7432,0,000
1560347762.715651,+1.5277,+001.39,+1.7432,0,000
1560347780.7365181,+1.5277,+001.39,+1.7432,0,000
1560347798.757613,+1.5277,+001.39,+1.7432,0,000
1560347816.7788537,+1.5277,+001.39,+1.7432,0,000
1560347834.7989771,+1.5277,+001.39,+1.7431,0,000
1560347852.820259,+1.5277,+001.39,+1.7432,0,000
1560347870.8415623,+1.5276,+001.39,+1.7432,0,000
1560347888.862692,+1.5277,+001.39,+1.7432,0,000
1560347906.8837264,+1.5276,+001.39,+1.7432,0,000
1560347924.905133,+1.5276,+001.39,+1.7432,0,000
1560347942.9264765,+1.5276,+001.39,+1.7432,0,000
1560347960.9476995,+1.5276,+001.39,+1.7432,0,000
1560347978.9691827,+1.5276,+001.39,+1.7432,0,000
1560347996.9906085,+1.5276,+001.39,+1.7432,0,000
1560348015.0118072,+1.5276,+001.39,+1.7432,0,000
1560348033.033289,+1.5276,+001.39,+1.7432,0,000
1560348051.0546489,+1.5276,+001.39,+1.7432,0,000
1560348069.0759034,+1.5276,+001.39,+1.7432,0,000
1560348087.097038,+1.5276,+001.39,+1.7432,0,000
1560348105.118387,+1.5276,+001.39,+1.7432,0,000
1560348123.1396863,+1.5276,+001.39,+1.7432,0,000
1560348141.160822,+1.5276,+001.39,+1.7432,0,000
1560348159.180187,+1.5276,+001.39,+1.7432,0,000
1560348177.201127,+1.5276,+001.39,+1.7432,0,000
1560348195.2220757,+1.5276,+001.39,+1.7432,0,000
1560348213.2432098,+1.5276,+001.39,+1.7432,0,000
1560348231.264296,+1.5276,+001.39,+1.7432,0,000
1560348249.285338,+1.5276,+001.39,+1.7432,0,000
1560348267.3043098,+1.5276,+001.39,+1.7432,0,000
1560348285.325402,+1.5276,+001.39,+1.7432,0,000
1560348303.3449202,+1.5276,+001.39,+1.7432,0,000
1560348321.3655896,+1.5277,+001.39,+1.7432,0,000
1560348339.386605,+1.5277,+001.39,+1.7432,0,000
1560348357.407734,+1.5277,+001.39,+1.7432,0,000
1560348375.428702,+1.5277,+001.39,+1.7432,0,000
1560348393.4498467,+1.5277,+001.39,+1.7432,0,000
1560348411.470937,+1.5277,+001.39,+1.7432,0,000
1560348429.4918993,+1.5277,+001.39,+1.7432,0,000
1560348447.5129118,+1.5277,+001.39,+1.7432,0,000
1560348465.5339992,+1.5277,+001.39,+1.7432,0,000
1560348483.5550497,+1.5277,+001.39,+1.7432,0,000
1560348501.5759883,+1.5277,+001.39,+1.7432,0,000
1560348519.5971577,+1.5276,+001.39,+1.7432,0,000
1560348537.6181939,+1.5276,+001.39,+1.7432,0,000
1560348555.6391156,+1.5276,+001.39,+1.7432,0,000
1560348573.660221,+1.5276,+001.39,+1.7432,0,000
1560348591.6813085,+1.5276,+001.39,+1.7432,0,000
1560348609.7023087,+1.5276,+001.39,+1.7432,0,000
1560348627.7232208,+1.5277,+001.39,+1.7432,0,000
1560348645.7443113,+1.5277,+001.39,+1.7432,0,000
1560348663.7653346,+1.5277,+001.39,+1.7432,0,000
1560348681.7855608,+1.5277,+001.39,+1.7432,0,000
1560348699.8066227,+1.5277,+001.39,+1.7432,0,000
1560348717.8277297,+1.5277,+001.39,+1.7432,0,000
1560348735.8487077,+1.5278,+001.39,+1.7432,0,000
1560348753.8697555,+1.5278,+001.39,+1.7432,0,000
1560348771.8895285,+1.5278,+001.39,+1.7432,0,000
1560348789.9102564,+1.5278,+001.39,+1.7432,0,000
1560348807.9305606,+1.5278,+001.39,+1.7432,0,000
1560348825.9512632,+1.5278,+001.39,+1.7432,0,000
1560348843.972347,+1.5277,+001.39,+1.7432,0,000
1560348861.9934363,+1.5277,+001.39,+1.7432,0,000
1560348880.0145395,+1.5277,+001.39,+1.7432,0,000
1560348898.0357327,+1.5277,+001.39,+1.7432,0,000
1560348916.0556676,+1.5277,+001.39,+1.7432,0,000
1560348934.076809,+1.5277,+001.39,+1.7432,0,000
1560348952.0979595,+1.5276,+001.39,+1.7432,0,000
1560348970.1187556,+1.5276,+001.39,+1.7432,0,000
1560348988.1397398,+1.5276,+001.39,+1.7432,0,000
1560349006.1609304,+1.5276,+001.39,+1.7432,0,000
1560349024.1819675,+1.5276,+001.39,+1.7432,0,000
1560349042.202931,+1.5275,+001.39,+1.7432,0,000
1560349060.2239935,+1.5276,+001.39,+1.7432,0,000
1560349078.245064,+1.5276,+001.39,+1.7432,0,000
1560349096.265971,+1.5276,+001.39,+1.7432,0,000
1560349114.2870662,+1.5276,+001.39,+1.7432,0,000
1560349132.3081625,+1.5276,+001.39,+1.7432,0,000
1560349150.3288448,+1.5276,+001.39,+1.7432,0,000
1560349168.3497124,+1.5276,+001.39,+1.7432,0,000
1560349186.3707569,+1.5276,+001.39,+1.7432,0,000
1560349204.3918045,+1.5276,+001.39,+1.7432,0,000
1560349222.4127088,+1.5276,+001.39,+1.7432,0,000
1560349240.4337296,+1.5276,+001.39,+1.7432,0,000
1560349258.4548185,+1.5277,+001.39,+1.7432,0,000
1560349276.4756222,+1.5277,+001.39,+1.7432,0,000
1560349294.4966838,+1.5277,+001.39,+1.7432,0,000
1560349312.517614,+1.5277,+001.39,+1.7432,0,000
1560349330.538172,+1.5277,+001.39,+1.7432,0,000
1560349348.5589485,+1.5277,+001.39,+1.7432,0,000
1560349366.579941,+1.5277,+001.39,+1.7432,0,000
1560349384.600972,+1.5277,+001.39,+1.7432,0,000
1560349402.6219366,+1.5277,+001.39,+1.7432,0,000
1560349420.6429174,+1.5277,+001.39,+1.7432,0,000
1560349438.6639655,+1.5277,+001.39,+1.7432,0,000
1560349456.684796,+1.5276,+001.39,+1.7432,0,000
1560349474.705656,+1.5276,+001.39,+1.7432,0,000
1560349492.7266796,+1.5276,+001.39,+1.7432,0,000
1560349510.747426,+1.5277,+001.39,+1.7432,0,000
1560349528.7683225,+1.5277,+001.39,+1.7432,0,000
1560349546.7893207,+1.5277,+001.39,+1.7432,0,000
1560349564.8089788,+1.5277,+001.39,+1.7432,0,000
1560349582.829899,+1.5277,+001.39,+1.7432,0,000
1560349600.8509119,+1.5277,+001.39,+1.7432,0,000
1560349618.871945,+1.5277,+001.39,+1.7432,0,000
1560349636.8914688,+1.5277,+001.39,+1.7432,0,000
1560349654.9124615,+1.5277,+001.39,+1.7432,0,000
1560349672.933545,+1.5277,+001.39,+1.7432,0,000
1560349690.954346,+1.5277,+001.39,+1.7432,0,000
1560349708.9753473,+1.5277,+001.39,+1.7431,0,000
1560349726.9963784,+1.5277,+001.39,+1.7432,0,000
1560349745.0162718,+1.5277,+001.39,+1.7432,0,000
1560349763.0371118,+1.5277,+001.39,+1.7432,0,000
1560349781.0581276,+1.5277,+001.39,+1.7432,0,000
1560349799.0792427,+1.5277,+001.39,+1.7432,0,000
1560349817.100153,+1.5277,+001.39,+1.7432,0,000
1560349835.121173,+1.5277,+001.39,+1.7432,0,000
1560349853.1422017,+1.5277,+001.39,+1.7432,0,000
1560349871.163013,+1.5277,+001.39,+1.7432,0,000
1560349889.1839726,+1.5277,+001.39,+1.7432,0,000
1560349907.204886,+1.5277,+001.39,+1.7432,0,000
1560349925.225916,+1.5277,+001.39,+1.7432,0,000
1560349943.2467964,+1.5276,+001.39,+1.7432,0,000
1560349961.2678246,+1.5276,+001.39,+1.7432,0,000
1560349979.2889504,+1.5276,+001.39,+1.7432,0,000
1560349997.309839,+1.5276,+001.39,+1.7432,0,000
1560350015.3308983,+1.5276,+001.39,+1.7432,0,000
1560350033.351957,+1.5276,+001.39,+1.7432,0,000
1560350051.372808,+1.5276,+001.39,+1.7432,0,000
1560350069.3937523,+1.5276,+001.39,+1.7432,0,000
1560350087.414765,+1.5276,+001.39,+1.7432,0,000
1560350105.4358177,+1.5276,+001.39,+1.7432,0,000
1560350123.4567728,+1.5276,+001.39,+1.7432,0,000
1560350141.4778545,+1.5276,+001.39,+1.7432,0,000
1560350159.4989522,+1.5276,+001.39,+1.7432,0,000
1560350177.5198212,+1.5276,+001.39,+1.7432,0,000
1560350195.5409858,+1.5276,+001.39,+1.7432,0,000
1560350213.5621512,+1.5276,+001.39,+1.7432,0,000
1560350231.5829089,+1.5276,+001.39,+1.7432,0,000
1560350249.6037896,+1.5276,+001.39,+1.7432,0,000
1560350267.6248965,+1.5276,+001.39,+1.7432,0,000
1560350285.6459672,+1.5276,+001.39,+1.7432,0,000
1560350303.6668804,+1.5276,+001.39,+1.7432,0,000
1560350321.6879523,+1.5276,+001.39,+1.7432,0,000
1560350339.7091148,+1.5276,+001.39,+1.7432,0,000
1560350357.730071,+1.5276,+001.39,+1.7432,0,000
1560350375.7511754,+1.5276,+001.39,+1.7432,0,000
1560350393.7723482,+1.5276,+001.39,+1.7432,0,000
1560350411.7932184,+1.5276,+001.39,+1.7432,0,000
1560350429.8142009,+1.5277,+001.39,+1.7432,0,000
1560350447.835263,+1.5277,+001.39,+1.7432,0,000
1560350465.8563182,+1.5276,+001.39,+1.7432,0,000
1560350483.8771584,+1.5277,+001.39,+1.7432,0,000
1560350501.8982387,+1.5276,+001.39,+1.7432,0,000
1560350519.919354,+1.5276,+001.39,+1.7432,0,000
1560350537.940252,+1.5276,+001.39,+1.7432,0,000
1560350555.9613998,+1.5276,+001.39,+1.7432,0,000
1560350573.9825087,+1.5276,+001.39,+1.7432,0,000
1560350592.0034277,+1.5276,+001.39,+1.7432,0,000
1560350610.0245252,+1.5276,+001.39,+1.7432,0,000
1560350628.0455976,+1.5276,+001.39,+1.7432,0,000
1560350646.0665848,+1.5276,+001.39,+1.7432,0,000
1560350664.0873833,+1.5276,+001.39,+1.7432,0,000
1560350682.108442,+1.5276,+001.39,+1.7432,0,000
1560350700.1293766,+1.5276,+001.39,+1.7432,0,000
1560350718.1502614,+1.5276,+001.39,+1.7432,0,000
1560350736.171183,+1.5276,+001.39,+1.7432,0,000
1560350754.1923254,+1.5276,+001.39,+1.7432,0,000
1560350772.2132783,+1.5276,+001.39,+1.7432,0,000
1560350790.2336035,+1.5276,+001.39,+1.7432,0,000
1560350808.25403,+1.5276,+001.39,+1.7432,0,000
1560350826.2746007,+1.5276,+001.39,+1.7432,0,000
1560350844.2951021,+1.5276,+001.39,+1.7432,0,000
1560350862.3160088,+1.5276,+001.39,+1.7432,0,000
1560350880.3367975,+1.5276,+001.39,+1.7432,0,000
1560350898.35767,+1.5276,+001.39,+1.7432,0,000
1560350916.3787284,+1.5276,+001.39,+1.7432,0,000
1560350934.3996832,+1.5276,+001.39,+1.7432,0,000
1560350952.4205036,+1.5276,+001.39,+1.7432,0,000
1560350970.4415486,+1.5276,+001.39,+1.7432,0,000
1560350988.462639,+1.5276,+001.39,+1.7432,0,000
1560351006.48366,+1.5276,+001.39,+1.7432,0,000
1560351024.5043926,+1.5276,+001.39,+1.7432,0,000
1560351042.5253942,+1.5276,+001.39,+1.7432,0,000
1560351060.546406,+1.5276,+001.39,+1.7432,0,000
1560351078.5673723,+1.5276,+001.39,+1.7432,0,000
1560351096.5883863,+1.5276,+001.39,+1.7432,0,000
1560351114.6094315,+1.5276,+001.39,+1.7432,0,000
1560351132.6303148,+1.5276,+001.39,+1.7432,0,000
1560351150.651298,+1.5276,+001.39,+1.7432,0,000
1560351168.6723158,+1.5277,+001.39,+1.7432,0,000
1560351186.6933634,+1.5277,+001.39,+1.7432,0,000
1560351204.714225,+1.5277,+001.39,+1.7432,0,000
1560351222.7352314,+1.5277,+001.39,+1.7432,0,000
1560351240.756149,+1.5277,+001.39,+1.7432,0,000
1560351258.7772195,+1.5277,+001.39,+1.7432,0,000
1560351276.7982635,+1.5277,+001.39,+1.7432,0,000
1560351294.819103,+1.5277,+001.39,+1.7432,0,000
1560351312.8398354,+1.5277,+001.39,+1.7432,0,000
1560351330.8609304,+1.5277,+001.39,+1.7432,0,000
1560351348.8818352,+1.5277,+001.39,+1.7432,0,000
1560351366.9028063,+1.5277,+001.39,+1.7432,0,000
1560351384.9223042,+1.5277,+001.39,+1.7432,0,000
1560351402.9417663,+1.5277,+001.39,+1.7432,0,000
1560351420.9628415,+1.5277,+001.39,+1.7432,0,000
1560351438.9837418,+1.5277,+001.39,+1.7432,0,000
1560351457.0049443,+1.5277,+001.39,+1.7432,0,000
1560351475.0263135,+1.5277,+001.39,+1.7432,0,000
1560351493.0470698,+1.5277,+001.39,+1.7432,0,000
1560351511.0682845,+1.5277,+001.39,+1.7432,0,000
1560351529.0893993,+1.5277,+001.39,+1.7432,0,000
1560351547.1105423,+1.5277,+001.39,+1.7432,0,000
1560351565.1316302,+1.5277,+001.39,+1.7432,0,000
1560351583.152935,+1.5277,+001.39,+1.7432,0,000
1560351601.174144,+1.5277,+001.39,+1.7432,0,000
1560351619.1952574,+1.5277,+001.39,+1.7432,0,000
1560351637.21631,+1.5277,+001.39,+1.7432,0,000
1560351655.2375355,+1.5277,+001.39,+1.7432,0,000
1560351673.258483,+1.5276,+001.39,+1.7432,0,000
1560351691.2792625,+1.5276,+001.39,+1.7432,0,000
1560351709.3003478,+1.5276,+001.39,+1.7432,0,000
1560351727.3214097,+1.5276,+001.39,+1.7432,0,000
1560351745.342364,+1.5276,+001.39,+1.7432,0,000
1560351763.3634124,+1.5276,+001.39,+1.7432,0,000
1560351781.3845184,+1.5275,+001.39,+1.7432,0,000
1560351799.4054825,+1.5275,+001.39,+1.7432,0,000
1560351817.4254062,+1.5275,+001.39,+1.7432,0,000
1560351835.4464107,+1.5275,+001.39,+1.7432,0,000
1560351853.4673138,+1.5275,+001.39,+1.7432,0,000
1560351871.488553,+1.5275,+001.39,+1.7432,0,000
1560351889.509562,+1.5276,+001.39,+1.7432,0,000
1560351907.530605,+1.5276,+001.39,+1.7432,0,000
1560351925.551499,+1.5276,+001.39,+1.7432,0,000
1560351943.5725024,+1.5276,+001.39,+1.7432,0,000
1560351961.5934315,+1.5276,+001.39,+1.7432,0,000
1560351979.6143916,+1.5276,+001.39,+1.7432,0,000
1560351997.6354198,+1.5276,+001.39,+1.7432,0,000
1560352015.6564395,+1.5276,+001.39,+1.7432,0,000
1560352033.6773896,+1.5276,+001.39,+1.7432,0,000
1560352051.6984982,+1.5276,+001.39,+1.7432,0,000
1560352069.71942,+1.5276,+001.39,+1.7432,0,000
1560352087.740589,+1.5276,+001.39,+1.7432,0,000
1560352105.761669,+1.5276,+001.39,+1.7432,0,000
1560352123.7829332,+1.5276,+001.39,+1.7432,0,000
1560352141.804177,+1.5276,+001.39,+1.7432,0,000
1560352159.8248982,+1.5276,+001.39,+1.7432,0,000
1560352177.8445082,+1.5276,+001.39,+1.7432,0,000
1560352195.8656383,+1.5276,+001.39,+1.7432,0,000
1560352213.8864393,+1.5276,+001.39,+1.7432,0,000
1560352231.9074821,+1.5276,+001.39,+1.7432,0,000
1560352249.9284823,+1.5276,+001.39,+1.7432,0,000
1560352267.9490333,+1.5277,+001.39,+1.7432,0,000
1560352285.9699943,+1.5277,+001.39,+1.7432,0,000
1560352303.9910731,+1.5277,+001.39,+1.7432,0,000
1560352322.0116436,+1.5277,+001.39,+1.7432,0,000
1560352340.0325127,+1.5277,+001.39,+1.7432,0,000
1560352358.0536923,+1.5277,+001.39,+1.7432,0,000
1560352376.074846,+1.5277,+001.39,+1.7432,0,000
1560352394.0956175,+1.5277,+001.39,+1.7432,0,000
1560352412.1166956,+1.5277,+001.39,+1.7432,0,000
1560352430.1378098,+1.5277,+001.39,+1.7432,0,000
1560352448.158864,+1.5277,+001.39,+1.7432,0,000
1560352466.179912,+1.5277,+001.39,+1.7432,0,000
1560352484.2009351,+1.5277,+001.39,+1.7432,0,000
1560352502.2219799,+1.5277,+001.39,+1.7432,0,000
1560352520.2430074,+1.5277,+001.39,+1.7432,0,000
1560352538.264093,+1.5277,+001.39,+1.7432,0,000
1560352556.2852345,+1.5277,+001.39,+1.7432,0,000
1560352574.306145,+1.5277,+001.39,+1.7432,0,000
1560352592.3272264,+1.5277,+001.39,+1.7432,0,000
1560352610.348342,+1.5276,+001.39,+1.7432,0,000
1560352628.3694525,+1.5276,+001.39,+1.7432,0,000
1560352646.3903654,+1.5276,+001.39,+1.7432,0,000
1560352664.4114237,+1.5276,+001.39,+1.7432,0,000
1560352682.4324095,+1.5276,+001.39,+1.7432,0,000
1560352700.453457,+1.5276,+001.39,+1.7432,0,000
1560352718.474514,+1.5276,+001.39,+1.7432,0,000
1560352736.4957054,+1.5276,+001.39,+1.7432,0,000
1560352754.516375,+1.5276,+001.39,+1.7432,0,000
1560352772.5372717,+1.5276,+001.39,+1.7432,0,000
1560352790.5583127,+1.5276,+001.39,+1.7432,0,000
1560352808.5793304,+1.5276,+001.39,+1.7432,0,000
1560352826.6003487,+1.5276,+001.39,+1.7432,0,000
1560352844.621513,+1.5276,+001.39,+1.7432,0,000
1560352862.6426008,+1.5276,+001.39,+1.7432,0,000
1560352880.6634324,+1.5276,+001.39,+1.7432,0,000
1560352898.68447,+1.5276,+001.39,+1.7432,0,000
1560352916.705521,+1.5276,+001.39,+1.7432,0,000
1560352934.7263558,+1.5276,+001.39,+1.7432,0,000
1560352952.7474327,+1.5276,+001.39,+1.7432,0,000
1560352970.7685223,+1.5276,+001.39,+1.7432,0,000
1560352988.7895896,+1.5276,+001.39,+1.7432,0,000
1560353006.8105042,+1.5276,+001.39,+1.7432,0,000
1560353024.8314884,+1.5276,+001.39,+1.7432,0,000
1560353042.8525386,+1.5276,+001.39,+1.7432,0,000
1560353060.873395,+1.5276,+001.39,+1.7432,0,000
1560353078.8944788,+1.5276,+001.39,+1.7432,0,000
1560353096.915637,+1.5276,+001.39,+1.7432,0,000
1560353114.936532,+1.5276,+001.39,+1.7432,0,000
1560353132.9575887,+1.5275,+001.39,+1.7432,0,000
1560353150.9785984,+1.5275,+001.39,+1.7432,0,000
1560353168.9997995,+1.5276,+001.39,+1.7432,0,000
1560353187.0207534,+1.5276,+001.39,+1.7432,0,000
1560353205.0418267,+1.5276,+001.39,+1.7432,0,000
1560353223.0628605,+1.5276,+001.39,+1.7432,0,000
1560353241.0817509,+1.5276,+001.39,+1.7432,0,000
1560353259.1027582,+1.5276,+001.39,+1.7432,0,000
