t,kelvin,sensor,htr_range 1,htr_lvl 1,setp 1
1581936945.796203,"+00.0000,+298.245,+00.0000,+00.0000","+0.00000,+0.52314,+0.00000,+0.00000",0,+000.0,+100.510
1581936951.124892,"+00.0000,+298.239,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581936956.456348,"+00.0000,+298.235,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581936961.7975512,"+00.0000,+298.234,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581936967.124594,"+00.0000,+298.230,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581936972.4605513,"+00.0000,+298.229,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581936977.7989802,"+00.0000,+298.230,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581936983.1270435,"+00.0000,+298.228,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581936988.4618895,"+00.0000,+298.223,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581936993.7998843,"+00.0000,+298.224,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581936999.1288602,"+00.0000,+298.224,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581937004.4633114,"+00.0000,+298.222,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581937009.7999573,"+00.0000,+298.218,+00.0000,+00.0000","+0.00000,+0.52320,+0.00000,+0.00000",0,+000.0,+100.510
1581937015.1238582,"+00.0000,+298.223,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581937020.4643528,"+00.0000,+298.227,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581937025.8032908,"+00.0000,+298.229,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581937031.1305218,"+00.0000,+298.235,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581937036.4657178,"+00.0000,+298.236,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581937041.804685,"+00.0000,+298.238,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581937047.134149,"+00.0000,+298.235,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581937052.4682474,"+00.0000,+298.236,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581937057.8058546,"+00.0000,+298.232,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581937063.1351085,"+00.0000,+298.228,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581937068.468982,"+00.0000,+298.221,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581937073.807087,"+00.0000,+298.216,+00.0000,+00.0000","+0.00000,+0.52320,+0.00000,+0.00000",0,+000.0,+100.510
1581937079.136124,"+00.0000,+298.212,+00.0000,+00.0000","+0.00000,+0.52321,+0.00000,+0.00000",0,+000.0,+100.510
1581937084.4706864,"+00.0000,+298.210,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581937089.8079872,"+00.0000,+298.207,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581937095.1373332,"+00.0000,+298.205,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581937100.4712625,"+00.0000,+298.202,+00.0000,+00.0000","+0.00000,+0.52324,+0.00000,+0.00000",0,+000.0,+100.510
1581937105.8101149,"+00.0000,+298.204,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581937111.1382873,"+00.0000,+298.209,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581937116.4733458,"+00.0000,+298.210,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581937121.8113642,"+00.0000,+298.212,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581937127.1408827,"+00.0000,+298.215,+00.0000,+00.0000","+0.00000,+0.52321,+0.00000,+0.00000",0,+000.0,+100.510
1581937132.4738762,"+00.0000,+298.212,+00.0000,+00.0000","+0.00000,+0.52321,+0.00000,+0.00000",0,+000.0,+100.510
1581937137.8129568,"+00.0000,+298.210,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581937143.1423593,"+00.0000,+298.209,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581937148.4764051,"+00.0000,+298.210,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581937153.8144584,"+00.0000,+298.212,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581937159.1433296,"+00.0000,+298.208,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581937164.4777088,"+00.0000,+298.212,+00.0000,+00.0000","+0.00000,+0.52321,+0.00000,+0.00000",0,+000.0,+100.510
1581937169.8158913,"+00.0000,+298.219,+00.0000,+00.0000","+0.00000,+0.52320,+0.00000,+0.00000",0,+000.0,+100.510
1581937175.139777,"+00.0000,+298.219,+00.0000,+00.0000","+0.00000,+0.52320,+0.00000,+0.00000",0,+000.0,+100.510
1581937180.479107,"+00.0000,+298.214,+00.0000,+00.0000","+0.00000,+0.52321,+0.00000,+0.00000",0,+000.0,+100.510
1581937185.8171053,"+00.0000,+298.214,+00.0000,+00.0000","+0.00000,+0.52321,+0.00000,+0.00000",0,+000.0,+100.510
1581937191.14622,"+00.0000,+298.216,+00.0000,+00.0000","+0.00000,+0.52320,+0.00000,+0.00000",0,+000.0,+100.510
1581937196.4800735,"+00.0000,+298.212,+00.0000,+00.0000","+0.00000,+0.52321,+0.00000,+0.00000",0,+000.0,+100.510
1581937201.816462,"+00.0000,+298.207,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581937207.1454964,"+00.0000,+298.203,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581937212.4798744,"+00.0000,+298.202,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581937217.8198156,"+00.0000,+298.208,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581937223.14698,"+00.0000,+298.213,+00.0000,+00.0000","+0.00000,+0.52321,+0.00000,+0.00000",0,+000.0,+100.510
1581937228.479911,"+00.0000,+298.218,+00.0000,+00.0000","+0.00000,+0.52320,+0.00000,+0.00000",0,+000.0,+100.510
1581937233.8213153,"+00.0000,+298.226,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581937239.1483498,"+00.0000,+298.230,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581937244.4845033,"+00.0000,+298.233,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581937249.8227718,"+00.0000,+298.239,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581937255.151881,"+00.0000,+298.241,+00.0000,+00.0000","+0.00000,+0.52314,+0.00000,+0.00000",0,+000.0,+100.510
1581937260.4850183,"+00.0000,+298.245,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581937265.82414,"+00.0000,+298.245,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581937271.1527238,"+00.0000,+298.243,+00.0000,+00.0000","+0.00000,+0.52314,+0.00000,+0.00000",0,+000.0,+100.510
1581937276.4877355,"+00.0000,+298.239,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581937281.8256934,"+00.0000,+298.231,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581937287.1520438,"+00.0000,+298.226,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581937292.4889896,"+00.0000,+298.225,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581937297.8263671,"+00.0000,+298.225,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581937303.1555765,"+00.0000,+298.222,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581937308.490281,"+00.0000,+298.227,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581937313.8279412,"+00.0000,+298.225,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581937319.1573331,"+00.0000,+298.227,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581937324.4910274,"+00.0000,+298.230,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581937329.8295677,"+00.0000,+298.230,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581937335.1555727,"+00.0000,+298.233,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581937340.4919498,"+00.0000,+298.237,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581937345.8279433,"+00.0000,+298.248,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581937351.1560128,"+00.0000,+298.253,+00.0000,+00.0000","+0.00000,+0.52311,+0.00000,+0.00000",0,+000.0,+100.510
1581937356.4919116,"+00.0000,+298.260,+00.0000,+00.0000","+0.00000,+0.52309,+0.00000,+0.00000",0,+000.0,+100.510
1581937361.8319345,"+00.0000,+298.272,+00.0000,+00.0000","+0.00000,+0.52307,+0.00000,+0.00000",0,+000.0,+100.510
1581937367.1598818,"+00.0000,+298.288,+00.0000,+00.0000","+0.00000,+0.52303,+0.00000,+0.00000",0,+000.0,+100.510
1581937372.491948,"+00.0000,+298.299,+00.0000,+00.0000","+0.00000,+0.52301,+0.00000,+0.00000",0,+000.0,+100.510
1581937377.83388,"+00.0000,+298.299,+00.0000,+00.0000","+0.00000,+0.52300,+0.00000,+0.00000",0,+000.0,+100.510
1581937383.1631033,"+00.0000,+298.301,+00.0000,+00.0000","+0.00000,+0.52300,+0.00000,+0.00000",0,+000.0,+100.510
1581937388.4959288,"+00.0000,+298.310,+00.0000,+00.0000","+0.00000,+0.52297,+0.00000,+0.00000",0,+000.0,+100.510
1581937393.8350346,"+00.0000,+298.320,+00.0000,+00.0000","+0.00000,+0.52296,+0.00000,+0.00000",0,+000.0,+100.510
1581937399.1622388,"+00.0000,+298.325,+00.0000,+00.0000","+0.00000,+0.52294,+0.00000,+0.00000",0,+000.0,+100.510
1581937404.4983952,"+00.0000,+298.339,+00.0000,+00.0000","+0.00000,+0.52291,+0.00000,+0.00000",0,+000.0,+100.510
1581937409.8367083,"+00.0000,+298.352,+00.0000,+00.0000","+0.00000,+0.52287,+0.00000,+0.00000",0,+000.0,+100.510
1581937415.1640337,"+00.0000,+298.363,+00.0000,+00.0000","+0.00000,+0.52285,+0.00000,+0.00000",0,+000.0,+100.510
1581937420.500038,"+00.0000,+298.367,+00.0000,+00.0000","+0.00000,+0.52284,+0.00000,+0.00000",0,+000.0,+100.510
1581937425.8380516,"+00.0000,+298.374,+00.0000,+00.0000","+0.00000,+0.52283,+0.00000,+0.00000",0,+000.0,+100.510
1581937431.1653547,"+00.0000,+298.374,+00.0000,+00.0000","+0.00000,+0.52282,+0.00000,+0.00000",0,+000.0,+100.510
1581937436.5006585,"+00.0000,+298.377,+00.0000,+00.0000","+0.00000,+0.52282,+0.00000,+0.00000",0,+000.0,+100.510
1581937441.8396442,"+00.0000,+298.385,+00.0000,+00.0000","+0.00000,+0.52280,+0.00000,+0.00000",0,+000.0,+100.510
1581937447.1695683,"+00.0000,+298.387,+00.0000,+00.0000","+0.00000,+0.52279,+0.00000,+0.00000",0,+000.0,+100.510
1581937452.502874,"+00.0000,+298.387,+00.0000,+00.0000","+0.00000,+0.52279,+0.00000,+0.00000",0,+000.0,+100.510
1581937457.839943,"+00.0000,+298.390,+00.0000,+00.0000","+0.00000,+0.52279,+0.00000,+0.00000",0,+000.0,+100.510
1581937463.1691132,"+00.0000,+298.396,+00.0000,+00.0000","+0.00000,+0.52277,+0.00000,+0.00000",0,+000.0,+100.510
1581937468.5039043,"+00.0000,+298.406,+00.0000,+00.0000","+0.00000,+0.52275,+0.00000,+0.00000",0,+000.0,+100.510
1581937473.8420286,"+00.0000,+298.416,+00.0000,+00.0000","+0.00000,+0.52273,+0.00000,+0.00000",0,+000.0,+100.510
1581937479.1701946,"+00.0000,+298.421,+00.0000,+00.0000","+0.00000,+0.52271,+0.00000,+0.00000",0,+000.0,+100.510
1581937484.5049644,"+00.0000,+298.426,+00.0000,+00.0000","+0.00000,+0.52270,+0.00000,+0.00000",0,+000.0,+100.510
1581937489.8436656,"+00.0000,+298.424,+00.0000,+00.0000","+0.00000,+0.52271,+0.00000,+0.00000",0,+000.0,+100.510
1581937495.1706717,"+00.0000,+298.434,+00.0000,+00.0000","+0.00000,+0.52268,+0.00000,+0.00000",0,+000.0,+100.510
1581937500.5065432,"+00.0000,+298.438,+00.0000,+00.0000","+0.00000,+0.52267,+0.00000,+0.00000",0,+000.0,+100.510
1581937505.8449214,"+00.0000,+298.440,+00.0000,+00.0000","+0.00000,+0.52267,+0.00000,+0.00000",0,+000.0,+100.510
1581937511.1712606,"+00.0000,+298.447,+00.0000,+00.0000","+0.00000,+0.52265,+0.00000,+0.00000",0,+000.0,+100.510
1581937516.5076227,"+00.0000,+298.456,+00.0000,+00.0000","+0.00000,+0.52263,+0.00000,+0.00000",0,+000.0,+100.510
1581937521.8463802,"+00.0000,+298.463,+00.0000,+00.0000","+0.00000,+0.52262,+0.00000,+0.00000",0,+000.0,+100.510
1581937527.171871,"+00.0000,+298.466,+00.0000,+00.0000","+0.00000,+0.52260,+0.00000,+0.00000",0,+000.0,+100.510
1581937532.5097666,"+00.0000,+298.476,+00.0000,+00.0000","+0.00000,+0.52258,+0.00000,+0.00000",0,+000.0,+100.510
1581937537.8479714,"+00.0000,+298.480,+00.0000,+00.0000","+0.00000,+0.52257,+0.00000,+0.00000",0,+000.0,+100.510
1581937543.177371,"+00.0000,+298.488,+00.0000,+00.0000","+0.00000,+0.52255,+0.00000,+0.00000",0,+000.0,+100.510
1581937548.5112805,"+00.0000,+298.496,+00.0000,+00.0000","+0.00000,+0.52253,+0.00000,+0.00000",0,+000.0,+100.510
1581937553.8493361,"+00.0000,+298.504,+00.0000,+00.0000","+0.00000,+0.52251,+0.00000,+0.00000",0,+000.0,+100.510
1581937559.1787696,"+00.0000,+298.511,+00.0000,+00.0000","+0.00000,+0.52249,+0.00000,+0.00000",0,+000.0,+100.510
1581937564.5126207,"+00.0000,+298.520,+00.0000,+00.0000","+0.00000,+0.52248,+0.00000,+0.00000",0,+000.0,+100.510
1581937569.8507025,"+00.0000,+298.532,+00.0000,+00.0000","+0.00000,+0.52244,+0.00000,+0.00000",0,+000.0,+100.510
1581937575.1781409,"+00.0000,+298.545,+00.0000,+00.0000","+0.00000,+0.52241,+0.00000,+0.00000",0,+000.0,+100.510
1581937580.5118992,"+00.0000,+298.558,+00.0000,+00.0000","+0.00000,+0.52238,+0.00000,+0.00000",0,+000.0,+100.510
1581937585.8517754,"+00.0000,+298.571,+00.0000,+00.0000","+0.00000,+0.52235,+0.00000,+0.00000",0,+000.0,+100.510
1581937591.18065,"+00.0000,+298.580,+00.0000,+00.0000","+0.00000,+0.52233,+0.00000,+0.00000",0,+000.0,+100.510
1581937596.515476,"+00.0000,+298.591,+00.0000,+00.0000","+0.00000,+0.52230,+0.00000,+0.00000",0,+000.0,+100.510
1581937601.8535633,"+00.0000,+298.605,+00.0000,+00.0000","+0.00000,+0.52227,+0.00000,+0.00000",0,+000.0,+100.510
1581937607.181844,"+00.0000,+298.613,+00.0000,+00.0000","+0.00000,+0.52225,+0.00000,+0.00000",0,+000.0,+100.510
1581937612.5167923,"+00.0000,+298.615,+00.0000,+00.0000","+0.00000,+0.52224,+0.00000,+0.00000",0,+000.0,+100.510
1581937617.8545911,"+00.0000,+298.620,+00.0000,+00.0000","+0.00000,+0.52223,+0.00000,+0.00000",0,+000.0,+100.510
1581937623.1833103,"+00.0000,+298.636,+00.0000,+00.0000","+0.00000,+0.52219,+0.00000,+0.00000",0,+000.0,+100.510
1581937628.5183184,"+00.0000,+298.649,+00.0000,+00.0000","+0.00000,+0.52216,+0.00000,+0.00000",0,+000.0,+100.510
1581937633.8516622,"+00.0000,+298.660,+00.0000,+00.0000","+0.00000,+0.52214,+0.00000,+0.00000",0,+000.0,+100.510
1581937639.1798809,"+00.0000,+298.669,+00.0000,+00.0000","+0.00000,+0.52212,+0.00000,+0.00000",0,+000.0,+100.510
1581937644.515922,"+00.0000,+298.682,+00.0000,+00.0000","+0.00000,+0.52208,+0.00000,+0.00000",0,+000.0,+100.510
1581937649.855933,"+00.0000,+298.688,+00.0000,+00.0000","+0.00000,+0.52207,+0.00000,+0.00000",0,+000.0,+100.510
1581937655.1838589,"+00.0000,+298.698,+00.0000,+00.0000","+0.00000,+0.52205,+0.00000,+0.00000",0,+000.0,+100.510
1581937660.5209663,"+00.0000,+298.707,+00.0000,+00.0000","+0.00000,+0.52203,+0.00000,+0.00000",0,+000.0,+100.510
1581937665.8587563,"+00.0000,+298.717,+00.0000,+00.0000","+0.00000,+0.52200,+0.00000,+0.00000",0,+000.0,+100.510
1581937671.18798,"+00.0000,+298.726,+00.0000,+00.0000","+0.00000,+0.52198,+0.00000,+0.00000",0,+000.0,+100.510
1581937676.5222082,"+00.0000,+298.743,+00.0000,+00.0000","+0.00000,+0.52194,+0.00000,+0.00000",0,+000.0,+100.510
1581937681.8604088,"+00.0000,+298.756,+00.0000,+00.0000","+0.00000,+0.52190,+0.00000,+0.00000",0,+000.0,+100.510
1581937687.1893637,"+00.0000,+298.769,+00.0000,+00.0000","+0.00000,+0.52188,+0.00000,+0.00000",0,+000.0,+100.510
1581937692.5238428,"+00.0000,+298.777,+00.0000,+00.0000","+0.00000,+0.52186,+0.00000,+0.00000",0,+000.0,+100.510
1581937697.861851,"+00.0000,+298.777,+00.0000,+00.0000","+0.00000,+0.52186,+0.00000,+0.00000",0,+000.0,+100.510
1581937703.191427,"+00.0000,+298.773,+00.0000,+00.0000","+0.00000,+0.52187,+0.00000,+0.00000",0,+000.0,+100.510
1581937708.52548,"+00.0000,+298.772,+00.0000,+00.0000","+0.00000,+0.52187,+0.00000,+0.00000",0,+000.0,+100.510
1581937713.8631911,"+00.0000,+298.771,+00.0000,+00.0000","+0.00000,+0.52187,+0.00000,+0.00000",0,+000.0,+100.510
1581937719.1925402,"+00.0000,+298.773,+00.0000,+00.0000","+0.00000,+0.52187,+0.00000,+0.00000",0,+000.0,+100.510
1581937724.526486,"+00.0000,+298.781,+00.0000,+00.0000","+0.00000,+0.52185,+0.00000,+0.00000",0,+000.0,+100.510
1581937729.8644903,"+00.0000,+298.786,+00.0000,+00.0000","+0.00000,+0.52184,+0.00000,+0.00000",0,+000.0,+100.510
1581937735.1935496,"+00.0000,+298.788,+00.0000,+00.0000","+0.00000,+0.52183,+0.00000,+0.00000",0,+000.0,+100.510
1581937740.527926,"+00.0000,+298.791,+00.0000,+00.0000","+0.00000,+0.52182,+0.00000,+0.00000",0,+000.0,+100.510
1581937745.8660812,"+00.0000,+298.789,+00.0000,+00.0000","+0.00000,+0.52183,+0.00000,+0.00000",0,+000.0,+100.510
1581937751.1936493,"+00.0000,+298.789,+00.0000,+00.0000","+0.00000,+0.52183,+0.00000,+0.00000",0,+000.0,+100.510
1581937756.5288396,"+00.0000,+298.786,+00.0000,+00.0000","+0.00000,+0.52183,+0.00000,+0.00000",0,+000.0,+100.510
1581937761.8673131,"+00.0000,+298.788,+00.0000,+00.0000","+0.00000,+0.52183,+0.00000,+0.00000",0,+000.0,+100.510
1581937767.195104,"+00.0000,+298.787,+00.0000,+00.0000","+0.00000,+0.52183,+0.00000,+0.00000",0,+000.0,+100.510
1581937772.5278978,"+00.0000,+298.790,+00.0000,+00.0000","+0.00000,+0.52182,+0.00000,+0.00000",0,+000.0,+100.510
1581937777.8688972,"+00.0000,+298.790,+00.0000,+00.0000","+0.00000,+0.52183,+0.00000,+0.00000",0,+000.0,+100.510
1581937783.1988318,"+00.0000,+298.788,+00.0000,+00.0000","+0.00000,+0.52183,+0.00000,+0.00000",0,+000.0,+100.510
1581937788.5321133,"+00.0000,+298.787,+00.0000,+00.0000","+0.00000,+0.52183,+0.00000,+0.00000",0,+000.0,+100.510
1581937793.8700495,"+00.0000,+298.789,+00.0000,+00.0000","+0.00000,+0.52183,+0.00000,+0.00000",0,+000.0,+100.510
1581937799.198479,"+00.0000,+298.784,+00.0000,+00.0000","+0.00000,+0.52184,+0.00000,+0.00000",0,+000.0,+100.510
1581937804.5334032,"+00.0000,+298.780,+00.0000,+00.0000","+0.00000,+0.52185,+0.00000,+0.00000",0,+000.0,+100.510
1581937809.8714297,"+00.0000,+298.778,+00.0000,+00.0000","+0.00000,+0.52185,+0.00000,+0.00000",0,+000.0,+100.510
1581937815.2010016,"+00.0000,+298.774,+00.0000,+00.0000","+0.00000,+0.52186,+0.00000,+0.00000",0,+000.0,+100.510
1581937820.5345013,"+00.0000,+298.768,+00.0000,+00.0000","+0.00000,+0.52188,+0.00000,+0.00000",0,+000.0,+100.510
1581937825.8719351,"+00.0000,+298.764,+00.0000,+00.0000","+0.00000,+0.52189,+0.00000,+0.00000",0,+000.0,+100.510
1581937831.1998699,"+00.0000,+298.766,+00.0000,+00.0000","+0.00000,+0.52188,+0.00000,+0.00000",0,+000.0,+100.510
1581937836.5362184,"+00.0000,+298.764,+00.0000,+00.0000","+0.00000,+0.52188,+0.00000,+0.00000",0,+000.0,+100.510
1581937841.8743856,"+00.0000,+298.763,+00.0000,+00.0000","+0.00000,+0.52189,+0.00000,+0.00000",0,+000.0,+100.510
1581937847.2027717,"+00.0000,+298.757,+00.0000,+00.0000","+0.00000,+0.52190,+0.00000,+0.00000",0,+000.0,+100.510
1581937852.5378833,"+00.0000,+298.752,+00.0000,+00.0000","+0.00000,+0.52192,+0.00000,+0.00000",0,+000.0,+100.510
1581937857.8759017,"+00.0000,+298.750,+00.0000,+00.0000","+0.00000,+0.52192,+0.00000,+0.00000",0,+000.0,+100.510
1581937863.204028,"+00.0000,+298.746,+00.0000,+00.0000","+0.00000,+0.52193,+0.00000,+0.00000",0,+000.0,+100.510
1581937868.5387428,"+00.0000,+298.741,+00.0000,+00.0000","+0.00000,+0.52194,+0.00000,+0.00000",0,+000.0,+100.510
1581937873.877175,"+00.0000,+298.736,+00.0000,+00.0000","+0.00000,+0.52195,+0.00000,+0.00000",0,+000.0,+100.510
1581937879.2065237,"+00.0000,+298.728,+00.0000,+00.0000","+0.00000,+0.52197,+0.00000,+0.00000",0,+000.0,+100.510
1581937884.540546,"+00.0000,+298.723,+00.0000,+00.0000","+0.00000,+0.52198,+0.00000,+0.00000",0,+000.0,+100.510
1581937889.8785987,"+00.0000,+298.723,+00.0000,+00.0000","+0.00000,+0.52199,+0.00000,+0.00000",0,+000.0,+100.510
1581937895.208307,"+00.0000,+298.718,+00.0000,+00.0000","+0.00000,+0.52200,+0.00000,+0.00000",0,+000.0,+100.510
1581937900.5420823,"+00.0000,+298.712,+00.0000,+00.0000","+0.00000,+0.52201,+0.00000,+0.00000",0,+000.0,+100.510
1581937905.8801293,"+00.0000,+298.707,+00.0000,+00.0000","+0.00000,+0.52202,+0.00000,+0.00000",0,+000.0,+100.510
1581937911.209581,"+00.0000,+298.704,+00.0000,+00.0000","+0.00000,+0.52203,+0.00000,+0.00000",0,+000.0,+100.510
1581937916.5429883,"+00.0000,+298.703,+00.0000,+00.0000","+0.00000,+0.52204,+0.00000,+0.00000",0,+000.0,+100.510
1581937921.881594,"+00.0000,+298.699,+00.0000,+00.0000","+0.00000,+0.52205,+0.00000,+0.00000",0,+000.0,+100.510
1581937927.2108698,"+00.0000,+298.697,+00.0000,+00.0000","+0.00000,+0.52205,+0.00000,+0.00000",0,+000.0,+100.510
1581937932.5448377,"+00.0000,+298.695,+00.0000,+00.0000","+0.00000,+0.52205,+0.00000,+0.00000",0,+000.0,+100.510
1581937937.8826258,"+00.0000,+298.693,+00.0000,+00.0000","+0.00000,+0.52206,+0.00000,+0.00000",0,+000.0,+100.510
1581937943.2106583,"+00.0000,+298.689,+00.0000,+00.0000","+0.00000,+0.52207,+0.00000,+0.00000",0,+000.0,+100.510
1581937948.5439203,"+00.0000,+298.688,+00.0000,+00.0000","+0.00000,+0.52207,+0.00000,+0.00000",0,+000.0,+100.510
1581937953.8840642,"+00.0000,+298.682,+00.0000,+00.0000","+0.00000,+0.52208,+0.00000,+0.00000",0,+000.0,+100.510
1581937959.213923,"+00.0000,+298.675,+00.0000,+00.0000","+0.00000,+0.52210,+0.00000,+0.00000",0,+000.0,+100.510
1581937964.5476449,"+00.0000,+298.668,+00.0000,+00.0000","+0.00000,+0.52212,+0.00000,+0.00000",0,+000.0,+100.510
1581937969.8854766,"+00.0000,+298.665,+00.0000,+00.0000","+0.00000,+0.52213,+0.00000,+0.00000",0,+000.0,+100.510
